ward,no.,Çãíl,material,joint,diameter,length(m),leakage year,construction year,ñÑê›îNêî,çXê∂îNìx,çXê∂éÌï ,éñåÃçáåvåèêî,ìπòHåí îÌäQäzÅiâ~Åj,ésñØìôÇ÷ÇÃîÌäQäzÅiâ~Åj,ífêÖîÌäQäzÅiâ~Åj,èCëUîÔópÅiâ~Åj,òRêÖëπé∏(â~Åj,äOñ ïÖêHï‚ê≥åWêî,ì‡ñ ïÖêHï‚ê≥åWêî,ïzê›îNìxï‚ê≥åWêî,åpéËï‚ê≥åWêî,å˚åaï‚ê≥åWêî,âﬂãéÇÃéñåÃóRL(ÇòÅj,éñåÃî≠ê∂ó\ë™éÆRN,RNÇÃãtêî,ï÷âvÇÃä∑éZåWêî,îÔópÅiêÁâ~Åj,ï÷âvÅiêÁâ~Åj,îÔópï÷âvî‰,âﬂãéÇÃéñåÃóRL(Çò+1Åj,éñåÃî≠ê∂ó\ë™éÆRN',RN'ÇÃãtêî,ï÷âvÇÃä∑éZåWêî(2),ï÷âv(2)ÅiêÁâ~Åj,îÔópï÷âvî‰(2),ÉâÉìÉN
M,274,1.12,Çc,Çj,300,11,,2002,5,0,,0,"133,758","505,248","1,077,235","2,786,096","50,922",1,1,1,1,1,0.205,0.002,430,0.96,"2,044","4,371",1.94,1.218,0.014,73,0.96,"4,371",1.94,A
M,275,1.12,Çc,Çs,100,198,,1990,17,0,,0,"133,758","505,248","1,077,235","2,786,096","888,931",1,1,1,1,1,0.205,0.041,25,1.32,"35,683","7,116",0.18,1.218,0.241,4,5.66,"30,515",0.78,C
M,276,1.12,Çc,Ç`,200,3,,1967,40,0,,0,0,"505,248","1,077,235","2,786,096","14,985",1,1,1,1,1,0.205,0.001,1463,0.96,602,"4,208",6.34,1.218,0.004,246,0.96,"4,208",6.34,A
M,277,1.12,Çc,Çj,300,5,,1994,13,0,,0,0,"505,248","1,077,235","2,786,096","21,854",1,1,1,1,1,0.205,0.001,1003,0.96,877,"4,215",4.36,1.218,0.006,169,0.96,"4,215",4.36,A
M,278,1.12,Çc,Çs,100,3,,1994,13,0,,0,0,"505,248","1,077,235","2,786,096","14,850",1,1,1,1,1,0.205,0.001,1476,0.96,596,"4,208",6.41,1.218,0.004,249,0.96,"4,208",6.41,A
M,279,1.12,Çc,Çs,100,7,,1994,13,0,,0,0,"505,248","1,077,235","2,786,096","29,898",1,1,1,1,1,0.205,0.001,733,0.96,"1,200","4,223",3.19,1.218,0.008,123,0.96,"4,223",3.19,A
M,280,1.12,Çc,Çs,150,6,,1978,29,0,,0,0,"505,248","1,077,235","2,786,096","27,906",1,1,1,1,1,0.205,0.001,786,0.96,"1,120","4,221",3.42,1.218,0.008,132,0.96,"4,221",3.42,A
M,281,1.21,Çc,Çs,150,3,,1974,33,0,,0,"53,133","505,248","1,077,235","2,786,096","12,896",1,1,1,1,1,0.205,0.001,1700,0.96,518,"4,257",7.46,1.218,0.003,286,0.96,"4,257",7.46,A
M,282,1.21,Çc,Çs,150,81,,1973,34,0,,0,"53,133","505,248","1,077,235","2,786,096","362,314",1,1,1,1,1,0.205,0.017,61,0.96,"14,544","4,593",0.29,1.218,0.098,10,2.53,"12,104",0.76,C
M,283,1.12,Çc,Ç`,200,3,,1967,40,0,,0,0,"505,248","1,077,235","2,786,096","14,175",1,1,1,1,1,0.205,0.001,1546,0.96,569,"4,207",6.71,1.218,0.004,260,0.96,"4,207",6.71,A
M,284,1.12,Çc,Çs,200,122,,1978,29,0,,0,"53,133","505,248","1,077,235","2,786,096","548,234",1,1,1,1,1,0.205,0.025,40,1.05,"22,007","5,218",0.22,1.218,0.148,7,3.42,"16,997",0.7,C
M,285,1.07,Çc,Çs,200,2,,1994,13,0,,0,"536,574","505,248","1,077,235","2,786,096","10,881",1,1,1,1,1,0.205,0,2015,0.96,437,"4,719",9.8,1.218,0.003,339,0.96,"4,719",9.8,A
M,286,1.07,Çc,Çs,200,53,,1974,33,0,,0,"536,574","505,248","1,077,235","2,786,096","238,656",1,1,1,1,1,0.205,0.011,92,0.96,"9,580","4,938",0.47,1.218,0.065,15,1.85,"9,516",0.9,C
M,287,1.07,Çc,Çs,200,6,,1979,28,0,,0,0,"505,248","1,077,235","2,786,096","25,960",1,1,1,1,1,0.205,0.001,844,0.96,"1,042","4,219",3.67,1.218,0.007,142,0.96,"4,219",3.67,A
M,288,1.07,Çc,Çs,200,16,,1982,25,0,,0,"536,574","505,248","1,077,235","2,786,096","74,049",1,1,1,1,1,0.205,0.003,296,0.96,"2,972","4,780",1.46,1.218,0.02,50,0.96,"4,780",1.46,A
M,289,1.36,Çc,Çs,200,140,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","629,940",1,1,1,1,1,0.205,0.029,35,1.12,"25,287","5,658",0.2,1.218,0.171,6,3.92,"19,802",0.71,C
M,290,1.36,Çc,Çs,150,77,,1979,28,0,,0,0,"505,248","1,077,235","2,786,096","347,322",1,1,1,1,1,0.205,0.016,63,0.96,"13,942","4,527",0.29,1.218,0.094,11,2.35,"11,082",0.72,C
M,291,1.12,Çc,Ç`,200,6,,1967,40,0,,0,"53,133","505,248","1,077,235","2,786,096","25,626",1,1,1,1,1,0.205,0.001,855,0.96,"1,029","4,269",3.76,1.218,0.007,144,0.96,"4,269",3.76,A
M,292,1.21,Çc,Ç`,200,6,,1967,40,0,,0,"53,133","505,248","1,077,235","2,786,096","27,125",1,1,1,1,1,0.205,0.001,808,0.96,"1,089","4,271",3.56,1.218,0.007,136,0.96,"4,271",3.56,A
M,293,1.12,Çc,Ç`,100,4,,1967,40,0,,0,"53,133","505,248","1,077,235","2,786,096","20,000",1,1,1,1,1,0.205,0.001,1096,0.96,803,"4,264",4.82,1.218,0.005,185,0.96,"4,264",4.82,A
M,294,1.12,Çc,Ç`,100,1,,1966,41,0,,0,"53,133","505,248","1,077,235","2,786,096","6,719",1,1,1,1,1,0.205,0,3263,0.96,270,"4,251",14.29,1.218,0.002,550,0.96,"4,251",14.29,A
M,295,1.12,Çc,Ç`,200,3,,1966,41,0,,0,"53,133","505,248","1,077,235","2,786,096","12,383",1,1,1,1,1,0.205,0.001,1770,0.96,497,"4,257",7.77,1.218,0.003,298,0.96,"4,257",7.77,A
M,296,1.07,Çc,Çs,100,2,,1982,25,0,,0,"536,574","505,248","1,077,235","2,786,096","10,547",1,1,1,1,1,0.205,0,2078,0.96,423,"4,719",10.12,1.218,0.003,350,0.96,"4,719",10.12,A
M,297,1.07,Çc,Çs,200,6,,1974,33,0,,0,"536,574","505,248","1,077,235","2,786,096","28,873",1,1,1,1,1,0.205,0.001,759,0.96,"1,159","4,737",3.71,1.218,0.008,128,0.96,"4,737",3.71,A
M,298,1.07,Çc,Çs,100,2,,1994,13,0,,0,"536,574","505,248","1,077,235","2,786,096","8,102",1,1,1,1,1,0.205,0,2706,0.96,325,"4,717",13.17,1.218,0.002,456,0.96,"4,717",13.17,A
M,299,1.07,Çc,Çs,200,32,,1980,27,0,,0,"536,574","505,248","1,077,235","2,786,096","141,879",1,1,1,1,1,0.205,0.006,155,0.96,"5,695","4,845",0.77,1.218,0.038,26,1.29,"6,511",1.04,B
M,300,1.07,Çc,Ç`,100,2,,1966,41,0,,0,"53,133","505,248","1,077,235","2,786,096","9,589",1,1,1,1,1,0.205,0,2286,0.96,385,"4,254",10.03,1.218,0.003,385,0.96,"4,254",10.03,A
M,301,1.07,Çc,Ç`,100,5,,1974,33,0,,0,"133,758","505,248","1,077,235","2,786,096","22,752",1,1,1,1,1,0.205,0.001,963,0.96,913,"4,344",4.32,1.218,0.006,162,0.96,"4,344",4.32,A
M,302,1.07,Çc,Çs,100,82,,1990,17,0,,0,"53,133","505,248","1,077,235","2,786,096","368,182",1,1,1,1,1,0.205,0.017,60,0.96,"14,779","4,598",0.28,1.218,0.1,10,2.53,"12,118",0.74,C
M,303,1.07,Çc,Ç`,150,196,,1967,40,0,,0,"133,758","505,248","1,077,235","2,786,096","880,432",1,1,1,1,1,0.205,0.04,25,1.32,"35,342","7,105",0.18,1.218,0.238,4,5.66,"30,466",0.78,C
M,304,1.07,Çc,Çs,150,2,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","7,084",1,1,1,1,1,0.205,0,3094,0.96,284,"4,252",13.59,1.218,0.002,521,0.96,"4,252",13.59,A
M,305,1.07,Çc,Çs,150,3,,1971,36,0,,0,"53,133","505,248","1,077,235","2,786,096","14,495",1,1,1,1,1,0.205,0.001,1512,0.96,582,"4,259",6.64,1.218,0.004,255,0.96,"4,259",6.64,A
M,306,1.07,Çc,Ç`,150,205,,1966,41,0,,0,"133,758","505,248","1,077,235","2,786,096","923,131",1,1,1,1,1,0.205,0.042,24,1.35,"37,056","7,324",0.18,1.218,0.25,4,5.66,"30,708",0.75,C
M,307,1.36,Çc,Ç`,150,157,,1967,40,0,,0,"53,133","505,248","1,077,235","2,786,096","705,638",1,1,1,1,1,0.205,0.032,31,1.19,"28,325","6,102",0.2,1.218,0.191,5,4.61,"23,637",0.76,C
M,308,1.36,Çc,Çs,150,6,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","25,760",1,1,1,1,1,0.205,0.001,851,0.96,"1,034","4,270",3.75,1.218,0.007,143,0.96,"4,270",3.75,A
M,309,1.36,Çc,Çs,200,169,,1971,36,0,,0,"53,133","505,248","1,077,235","2,786,096","761,787",1,1,1,1,1,0.205,0.035,29,1.23,"30,579","6,376",0.19,1.218,0.206,5,4.61,"23,896",0.71,C
M,310,1.36,Çc,Çs,150,1,,1971,36,0,,0,"53,133","505,248","1,077,235","2,786,096","5,302",1,1,1,1,1,0.205,0,4135,0.96,213,"4,250",18.11,1.218,0.001,696,0.96,"4,250",18.11,A
M,311,1.36,Çc,Ç`,150,3,,1966,41,0,,0,"133,758","505,248","1,077,235","2,786,096","14,017",1,1,1,1,1,0.205,0.001,1564,0.96,563,"4,336",6.99,1.218,0.004,263,0.96,"4,336",6.99,A
M,312,1.36,Çc,Çs,150,2,,1978,29,0,,0,"133,758","505,248","1,077,235","2,786,096","10,013",1,1,1,1,1,0.205,0,2189,0.96,402,"4,332",9.78,1.218,0.003,369,0.96,"4,332",9.78,A
M,313,1.36,Çc,Çs,150,103,,1971,36,0,,0,"53,133","505,248","1,077,235","2,786,096","462,035",1,1,1,1,1,0.205,0.021,47,0.98,"18,547","4,786",0.23,1.218,0.125,8,3.05,"14,895",0.73,C
M,314,1.07,Çc,Ç`,100,3,,1966,41,0,,0,"53,133","505,248","1,077,235","2,786,096","15,520",1,1,1,1,1,0.205,0.001,1412,0.96,623,"4,260",6.2,1.218,0.004,238,0.96,"4,260",6.2,A
M,315,1.12,Çc,Ç`,200,3,,1966,41,0,,0,"536,574","505,248","1,077,235","2,786,096","13,752",1,1,1,1,1,0.205,0.001,1594,0.96,552,"4,722",7.76,1.218,0.004,268,0.96,"4,722",7.76,A
M,316,1.07,Çc,Çs,200,11,,1993,14,0,,0,"133,758","505,248","1,077,235","2,786,096","51,112",1,1,1,1,1,0.205,0.002,429,0.96,"2,052","4,371",1.93,1.218,0.014,72,0.96,"4,371",1.93,A
M,317,1.07,Çc,Ç`,200,139,,1966,41,0,,0,"133,758","505,248","1,077,235","2,786,096","624,975",1,1,1,1,1,0.205,0.029,35,1.12,"25,087","5,743",0.21,1.218,0.169,6,3.92,"20,099",0.73,C
M,318,1.07,Çc,Çs,200,9,,1993,14,0,,0,"133,758","505,248","1,077,235","2,786,096","38,592",1,1,1,1,1,0.205,0.002,568,0.96,"1,549","4,359",2.55,1.218,0.01,96,0.96,"4,359",2.55,A
M,319,1.07,Çc,Ç`,200,160,,1966,41,0,,0,"133,758","505,248","1,077,235","2,786,096","717,402",1,1,1,1,1,0.205,0.033,31,1.19,"28,798","6,211",0.2,1.218,0.194,5,4.61,"24,063",0.76,C
M,320,1.07,Çc,Çs,100,5,,1993,14,0,,0,"133,758","505,248","1,077,235","2,786,096","22,465",1,1,1,1,1,0.205,0.001,976,0.96,902,"4,344",4.37,1.218,0.006,164,0.96,"4,344",4.37,A
M,321,1.07,Çc,Çs,200,7,,1977,30,0,,0,"133,758","505,248","1,077,235","2,786,096","29,870",1,1,1,1,1,0.205,0.001,734,0.96,"1,199","4,351",3.29,1.218,0.008,124,0.96,"4,351",3.29,A
M,322,1.12,Çc,Ç`,200,1,,1967,40,0,,0,"53,133","505,248","1,077,235","2,786,096","6,589",1,1,1,1,1,0.205,0,3327,0.96,264,"4,251",14.61,1.218,0.002,560,0.96,"4,251",14.61,A
M,323,1.12,Çc,Çs,150,1,,1971,36,0,,0,"53,133","505,248","1,077,235","2,786,096","4,255",1,1,1,1,1,0.205,0,5152,0.96,171,"4,249",22.55,1.218,0.001,868,0.96,"4,249",22.55,A
M,324,1.27,Çc,Çs,100,4,,1981,26,0,,0,"133,758","505,248","1,077,235","2,786,096","15,756",1,1,1,1,1,0.205,0.001,1391,0.96,632,"4,337",6.23,1.218,0.004,234,0.96,"4,337",6.23,A
M,325,1.12,Çc,Ç`,75,5,,1990,17,0,,0,"53,133","505,248","1,077,235","2,786,096","23,790",1,1,1,1,1,0.205,0.001,921,0.96,955,"4,268",4.06,1.218,0.006,155,0.96,"4,268",4.06,A
M,326,1.12,Çc,Ç`,100,5,,1978,29,0,,0,"53,133","505,248","1,077,235","2,786,096","21,906",1,1,1,1,1,0.205,0.001,1001,0.96,879,"4,266",4.4,1.218,0.006,169,0.96,"4,266",4.4,A
M,327,1.07,Çc,Ç`,100,6,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","27,752",1,1,1,1,1,0.205,0.001,790,0.96,"1,114","4,271",3.48,1.218,0.008,133,0.96,"4,271",3.48,A
M,328,1.07,Çc,Ç`,100,3,,1978,29,0,,0,"53,133","505,248","1,077,235","2,786,096","14,637",1,1,1,1,1,0.205,0.001,1498,0.96,588,"4,259",6.57,1.218,0.004,252,0.96,"4,259",6.57,A
M,329,1.07,Çc,Ç`,100,3,,1978,29,0,,0,"53,133","505,248","1,077,235","2,786,096","15,042",1,1,1,1,1,0.205,0.001,1457,0.96,604,"4,259",6.4,1.218,0.004,245,0.96,"4,259",6.4,A
M,330,1.36,Çc,Ç`,100,4,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","15,810",1,1,1,1,1,0.205,0.001,1386,0.96,635,"4,260",6.09,1.218,0.004,234,0.96,"4,260",6.09,A
M,331,1.07,Çc,Ç`,100,6,,1976,31,0,,0,0,"505,248","1,077,235","2,786,096","26,451",1,1,1,1,1,0.205,0.001,829,0.96,"1,062","4,219",3.6,1.218,0.007,140,0.96,"4,219",3.6,A
M,332,1.07,Çc,Ç`,100,12,,1976,31,0,,0,0,"505,248","1,077,235","2,786,096","55,771",1,1,1,1,1,0.205,0.003,393,0.96,"2,239","4,247",1.72,1.218,0.015,66,0.96,"4,247",1.72,A
M,333,1.07,Çc,Ç`,100,10,,1976,31,0,,0,0,"505,248","1,077,235","2,786,096","46,782",1,1,1,1,1,0.205,0.002,469,0.96,"1,878","4,239",2.05,1.218,0.013,79,0.96,"4,239",2.05,A
M,334,1.07,Çc,Ç`,100,9,,1985,22,0,,0,0,"505,248","1,077,235","2,786,096","42,574",1,1,1,1,1,0.205,0.002,515,0.96,"1,709","4,235",2.25,1.218,0.012,87,0.96,"4,235",2.25,A
M,335,1.07,Çc,Ç`,100,3,,1985,22,0,,0,0,"505,248","1,077,235","2,786,096","13,918",1,1,1,1,1,0.205,0.001,1575,0.96,559,"4,207",6.83,1.218,0.004,265,0.96,"4,207",6.83,A
M,336,1.07,Çc,Ç`,100,6,,1977,30,0,,0,"133,758","505,248","1,077,235","2,786,096","26,705",1,1,1,1,1,0.205,0.001,821,0.96,"1,072","4,348",3.68,1.218,0.007,138,0.96,"4,348",3.68,A
M,337,1.07,Çc,Çj,75,3,,1996,11,0,,0,0,"505,248","1,077,235","2,786,096","13,783",1,1,1,1,1,0.205,0.001,1590,0.96,553,"4,207",6.9,1.218,0.004,268,0.96,"4,207",6.9,A
M,338,1.07,Çc,Çs,200,66,,1971,36,0,,0,0,"505,248","1,077,235","2,786,096","295,376",1,1,1,1,1,0.205,0.013,74,0.96,"11,857","4,477",0.34,1.218,0.08,13,2.06,"9,608",0.74,C
M,339,1.12,Çc,Çj,75,2,,1999,8,0,,0,"53,133","505,248","1,077,235","2,786,096","8,174",1,1,1,1,1,0.205,0,2682,0.96,328,"4,253",11.77,1.218,0.002,452,0.96,"4,253",11.77,A
M,340,1.12,Çc,Çj,75,2,,1999,8,0,,0,"536,574","505,248","1,077,235","2,786,096","7,300",1,1,1,1,1,0.205,0,3003,0.96,293,"4,716",14.61,1.218,0.002,506,0.96,"4,716",14.61,A
M,341,1.12,Çc,Ç`,100,5,,1978,29,0,,0,0,"505,248","1,077,235","2,786,096","23,113",1,1,1,1,1,0.205,0.001,948,0.96,928,"4,216",4.12,1.218,0.006,160,0.96,"4,216",4.12,A
M,342,1.21,Çc,Çj,75,4,,2000,7,0,,0,"53,133","505,248","1,077,235","2,786,096","19,225",1,1,1,1,1,0.205,0.001,1140,0.96,772,"4,263",5.01,1.218,0.005,192,0.96,"4,263",5.01,A
M,343,1.12,Çc,Çj,200,12,,2002,5,0,,0,"133,758","505,248","1,077,235","2,786,096","54,112",1,1,1,1,1,0.205,0.002,405,0.96,"2,172","4,374",1.83,1.218,0.015,68,0.96,"4,374",1.83,A
M,344,1.12,Çc,Ç`,300,609,,1967,40,0,,0,"2,954,136","505,248","1,077,235","2,786,096","2,739,105",1,1,1,1,1,0.205,0.125,8,3.05,"109,952","30,689",0.25,1.218,0.742,1,21.48,"216,128",1.78,B
M,345,1.12,Çc,Çs,200,23,,1993,14,0,,0,"133,758","505,248","1,077,235","2,786,096","102,305",1,1,1,1,1,0.205,0.005,214,0.96,"4,107","4,420",0.98,1.218,0.028,36,1.11,"5,111",1.13,B
M,346,1.27,Çc,Çs,150,102,,1992,15,0,,0,"133,758","505,248","1,077,235","2,786,096","460,394",1,1,1,1,1,0.205,0.021,48,0.97,"18,481","4,814",0.24,1.218,0.125,8,3.05,"15,136",0.74,C
M,347,1.07,Çc,Ç`,75,5,,1967,40,0,,0,"53,133","505,248","1,077,235","2,786,096","23,183",1,1,1,1,1,0.205,0.001,946,0.96,931,"4,267",4.16,1.218,0.006,159,0.96,"4,267",4.16,A
M,348,1.11,Çc,Çs,100,3,,1980,27,0,,0,"536,574","505,248","1,077,235","2,786,096","13,869",1,1,1,1,1,0.205,0.001,1581,0.96,557,"4,722",7.69,1.218,0.004,266,0.96,"4,722",7.69,A
M,349,0.77,Çc,Çs,100,2,,1977,30,0,,0,"536,574","505,248","1,077,235","2,786,096","7,218",1,1,1,1,1,0.205,0,3037,0.96,290,"4,716",14.76,1.218,0.002,512,0.96,"4,716",14.76,A
M,350,0.77,Çc,Çs,100,6,,1981,26,0,,0,"536,574","505,248","1,077,235","2,786,096","28,514",1,1,1,1,1,0.205,0.001,769,0.96,"1,145","4,736",3.75,1.218,0.008,129,0.96,"4,736",3.75,A
M,351,0.77,Çc,Çs,100,6,,1996,11,0,,0,"536,574","505,248","1,077,235","2,786,096","28,914",1,1,1,1,1,0.205,0.001,758,0.96,"1,161","4,737",3.7,1.218,0.008,128,0.96,"4,737",3.7,A
M,352,1.25,Çc,Çs,100,37,,1986,21,0,,0,"2,954,136","505,248","1,077,235","2,786,096","164,397",1,1,1,1,1,0.205,0.007,133,0.96,"6,599","7,188",0.99,1.218,0.045,22,1.43,"10,707",1.47,B
M,353,1.11,Çc,Ç`,100,6,,1967,40,0,,0,"2,954,136","505,248","1,077,235","2,786,096","29,191",1,1,1,1,1,0.205,0.001,751,0.96,"1,172","7,058",5.46,1.218,0.008,126,0.96,"7,058",5.46,A
M,354,1.11,Çc,Ç`,200,3,,1967,40,0,,0,0,"505,248","1,077,235","2,786,096","13,773",1,1,1,1,1,0.205,0.001,1592,0.96,553,"4,207",6.9,1.218,0.004,268,0.96,"4,207",6.9,A
M,355,1.2,Çc,Ç`,300,371,,1967,40,0,,0,"53,133","505,248","1,077,235","2,786,096","1,667,717",1,1,1,1,1,0.205,0.076,13,2.06,"66,945","12,544",0.17,1.218,0.452,2,10.88,"66,253",0.9,C
M,356,1.11,Çc,Çs,100,3,,1994,13,0,,0,0,"505,248","1,077,235","2,786,096","11,811",1,1,1,1,1,0.205,0.001,1856,0.96,474,"4,205",8.05,1.218,0.003,313,0.96,"4,205",8.05,A
M,357,0.97,Çc,Ç`,200,10,,1967,40,0,,0,"2,954,136","505,248","1,077,235","2,786,096","43,085",1,1,1,1,1,0.205,0.002,509,0.96,"1,729","7,071",3.71,1.218,0.012,86,0.96,"7,071",3.71,A
M,358,0.97,Çc,Çs,150,24,,1977,30,0,,0,"2,954,136","505,248","1,077,235","2,786,096","109,904",1,1,1,1,1,0.205,0.005,199,0.96,"4,412","7,135",1.47,1.218,0.03,34,1.14,"8,473",1.74,A
M,359,0.97,Çc,Çj,200,26,,2001,6,0,,0,"133,758","505,248","1,077,235","2,786,096","115,705",1,1,1,1,1,0.205,0.005,189,0.96,"4,645","4,433",0.87,1.218,0.031,32,1.17,"5,403",1.06,B
M,360,0.97,Çc,Çs,200,10,,1992,15,0,,0,"133,758","505,248","1,077,235","2,786,096","46,723",1,1,1,1,1,0.205,0.002,469,0.96,"1,876","4,367",2.11,1.218,0.013,79,0.96,"4,367",2.11,A
M,361,0.97,Çc,Ç`,200,6,,1967,40,0,,0,"133,758","505,248","1,077,235","2,786,096","25,196",1,1,1,1,1,0.205,0.001,870,0.96,"1,011","4,346",3.9,1.218,0.007,147,0.96,"4,346",3.9,A
M,362,0.77,Çc,ÇrÇQ,200,155,,1996,11,0,,0,"1,610,800","505,248","1,077,235","2,786,096","698,204",1,1,1,1,1,0.205,0.032,31,1.19,"28,027","7,946",0.26,1.218,0.189,5,4.61,"30,784",1,C
M,363,0.97,Çc,Çs,200,18,,1975,32,0,,0,"536,574","505,248","1,077,235","2,786,096","80,282",1,1,1,1,1,0.205,0.004,273,0.96,"3,223","4,786",1.35,1.218,0.022,46,0.99,"4,936",1.39,A
M,364,0.97,Çc,Ç`,200,3,,1967,40,0,,0,"53,133","505,248","1,077,235","2,786,096","13,612",1,1,1,1,1,0.205,0.001,1610,0.96,546,"4,258",7.08,1.218,0.004,271,0.96,"4,258",7.08,A
M,365,0.97,Çc,Ç`,150,129,,1968,39,0,,0,"53,133","505,248","1,077,235","2,786,096","581,602",1,1,1,1,1,0.205,0.027,38,1.08,"23,346","5,404",0.21,1.218,0.158,6,3.92,"19,613",0.76,C
M,366,0.97,Çc,Ç`,100,4,,1967,40,0,,0,"53,133","505,248","1,077,235","2,786,096","20,129",1,1,1,1,1,0.205,0.001,1089,0.96,808,"4,264",4.79,1.218,0.005,183,0.96,"4,264",4.79,A
M,367,0.97,Çc,Ç`,100,3,,1968,39,0,,0,"53,133","505,248","1,077,235","2,786,096","11,315",1,1,1,1,1,0.205,0.001,1937,0.96,454,"4,256",8.51,1.218,0.003,326,0.96,"4,256",8.51,A
M,368,0.97,Çc,Ç`,150,77,,1968,39,0,,0,"53,133","505,248","1,077,235","2,786,096","344,148",1,1,1,1,1,0.205,0.016,64,0.96,"13,815","4,575",0.3,1.218,0.093,11,2.35,"11,200",0.74,C
M,369,0.9,Çc,Çs,150,201,,1972,35,0,,0,"53,133","505,248","1,077,235","2,786,096","905,979",1,1,1,1,1,0.205,0.041,24,1.35,"36,367","7,192",0.18,1.218,0.245,4,5.66,"30,155",0.75,C
M,370,0.9,Çc,Çs,100,8,,1982,25,0,,0,"536,574","505,248","1,077,235","2,786,096","36,549",1,1,1,1,1,0.205,0.002,600,0.96,"1,467","4,744",2.93,1.218,0.01,101,0.96,"4,744",2.93,A
M,371,0.9,Çc,ÇmÇr,150,244,,2001,6,0,,0,"536,574","505,248","1,077,235","2,786,096","1,097,331",1,1,1,1,1,0.205,0.05,20,1.52,"44,048","9,124",0.19,1.218,0.297,3,7.4,"44,418",0.92,C
M,372,0.9,Çc,Çj,100,3,,2001,6,0,,0,"536,574","505,248","1,077,235","2,786,096","12,779",1,1,1,1,1,0.205,0.001,1715,0.96,513,"4,721",8.35,1.218,0.003,289,0.96,"4,721",8.35,A
M,373,1.15,Çc,Ç`,100,15,,1969,38,0,,0,0,"505,248","1,077,235","2,786,096","65,297",1,1,1,1,1,0.205,0.003,336,0.96,"2,621","4,257",1.47,1.218,0.018,57,0.96,"4,257",1.47,A
M,374,1.15,Çc,Çs,150,77,,1992,15,0,,0,"133,758","505,248","1,077,235","2,786,096","347,613",1,1,1,1,1,0.205,0.016,63,0.96,"13,954","4,656",0.3,1.218,0.094,11,2.35,"11,397",0.74,C
M,375,0.97,Çc,Çs,100,64,,1992,15,0,,0,"53,133","505,248","1,077,235","2,786,096","287,861",1,1,1,1,1,0.205,0.013,76,0.96,"11,555","4,521",0.36,1.218,0.078,13,2.06,"9,702",0.76,C
M,376,0.97,Çc,Çs,150,14,,1988,19,0,,0,"536,574","505,248","1,077,235","2,786,096","65,066",1,1,1,1,1,0.205,0.003,337,0.96,"2,612","4,771",1.66,1.218,0.018,57,0.96,"4,771",1.66,A
M,377,1.12,Çc,ÇmÇr,150,221,,1998,9,0,,0,"133,758","505,248","1,077,235","2,786,096","992,830",1,1,1,1,1,0.205,0.045,22,1.43,"39,854","7,858",0.18,1.218,0.269,4,5.66,"31,103",0.71,C
M,378,0.97,Çc,Çj,150,5,,1998,9,0,,0,"133,758","505,248","1,077,235","2,786,096","21,927",1,1,1,1,1,0.205,0.001,1000,0.96,880,"4,343",4.48,1.218,0.006,168,0.96,"4,343",4.48,A
M,379,1.07,Çc,Çj,75,5,,2001,6,0,,0,"133,758","505,248","1,077,235","2,786,096","24,419",1,1,1,1,1,0.205,0.001,898,0.96,980,"4,346",4.02,1.218,0.007,151,0.96,"4,346",4.02,A
M,380,1.12,Çc,Çs,100,4,,1970,37,0,,0,"53,133","505,248","1,077,235","2,786,096","18,504",1,1,1,1,1,0.205,0.001,1185,0.96,743,"4,263",5.21,1.218,0.005,200,0.96,"4,263",5.21,A
M,381,0.9,Çc,Çs,75,4,,1989,18,0,,0,"53,133","505,248","1,077,235","2,786,096","17,207",1,1,1,1,1,0.205,0.001,1274,0.96,691,"4,261",5.6,1.218,0.005,215,0.96,"4,261",5.6,A
M,382,0.9,Çc,Ç`,75,17,,1977,30,0,,0,0,"505,248","1,077,235","2,786,096","78,125",1,1,1,1,1,0.205,0.004,281,0.96,"3,136","4,269",1.24,1.218,0.021,47,0.98,"4,358",1.26,A
M,383,0.9,Çc,Ç`,75,4,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","16,450",1,1,1,1,1,0.205,0.001,1333,0.96,660,"4,261",5.86,1.218,0.004,224,0.96,"4,261",5.86,A
M,384,0.9,Çc,Çj,75,5,,2001,6,0,,0,"53,133","505,248","1,077,235","2,786,096","23,207",1,1,1,1,1,0.205,0.001,945,0.96,932,"4,267",4.15,1.218,0.006,159,0.96,"4,267",4.15,A
M,385,1.36,Çc,Çj,75,7,,2001,6,0,,0,"133,758","505,248","1,077,235","2,786,096","31,465",1,1,1,1,1,0.205,0.001,697,0.96,"1,263","4,352",3.13,1.218,0.009,117,0.96,"4,352",3.13,A
M,386,1.07,Çc,Çj,75,5,,2001,6,0,,0,"133,758","505,248","1,077,235","2,786,096","21,883",1,1,1,1,1,0.205,0.001,1002,0.96,878,"4,343",4.49,1.218,0.006,169,0.96,"4,343",4.49,A
M,387,1.15,Çc,Ç`,100,4,,1981,26,0,,0,0,"505,248","1,077,235","2,786,096","16,784",1,1,1,1,1,0.205,0.001,1306,0.96,674,"4,210",5.67,1.218,0.005,220,0.96,"4,210",5.67,A
