ward,no.,Çãíl,material,joint,diameter,length(m),leakage year,construction year,ñÑê›îNêî,çXê∂îNìx,çXê∂éÌï ,éñåÃçáåvåèêî,ìπòHåí îÌäQäzÅiâ~Åj,ésñØìôÇ÷ÇÃîÌäQäzÅiâ~Åj,ífêÖîÌäQäzÅiâ~Åj,èCëUîÔópÅiâ~Åj,òRêÖëπé∏(â~Åj,äOñ ïÖêHï‚ê≥åWêî,ì‡ñ ïÖêHï‚ê≥åWêî,ïzê›îNìxï‚ê≥åWêî,åpéËï‚ê≥åWêî,å˚åaï‚ê≥åWêî,âﬂãéÇÃéñåÃóRL(ÇòÅj,éñåÃî≠ê∂ó\ë™éÆRN,RNÇÃãtêî,ï÷âvÇÃä∑éZåWêî,îÔópÅiêÁâ~Åj,ï÷âvÅiêÁâ~Åj,îÔópï÷âvî‰,âﬂãéÇÃéñåÃóRL(Çò+1Åj,éñåÃî≠ê∂ó\ë™éÆRN',RN'ÇÃãtêî,ï÷âvÇÃä∑éZåWêî(2),ï÷âv(2)ÅiêÁâ~Åj,îÔópï÷âvî‰(2),ÉâÉìÉN
X,290,0.78,Çc,Çs,150,1,,1992,15,0,,0,"1,610,800","505,248","1,077,235","2,786,096","2,733",1,1,1,1,1,0.205,0,8022,0.96,110,"5,743",47.38,1.218,0.001,1351,0.96,"5,743",47.38,A
X,291,0.78,Çc,Çj,100,3,,1996,11,0,,0,"1,610,800","505,248","1,077,235","2,786,096","12,950",1,1,1,1,1,0.205,0.001,1693,0.96,520,"5,753",10.04,1.218,0.004,285,0.96,"5,753",10.04,A
X,292,0.78,Çc,Çj,300,26,,1991,16,0,,0,"1,610,800","505,248","1,077,235","2,786,096","117,486",1,1,1,1,1,0.205,0.005,187,0.96,"4,716","5,853",1.13,1.218,0.032,31,1.19,"7,255",1.4,A
X,293,0.92,Çc,Çs,200,688,,1992,15,0,,0,"1,610,800","505,248","1,077,235","2,786,096","3,092,254",1,1,1,1,1,0.205,0.141,7,3.42,"124,127","31,025",0.23,1.218,0.837,1,21.48,"194,859",1.42,B
X,294,0.78,Çc,Çj,300,21,,1991,16,0,,0,"1,610,800","505,248","1,077,235","2,786,096","94,256",1,1,1,1,1,0.205,0.004,233,0.96,"3,784","5,831",1.4,1.218,0.026,39,1.07,"6,499",1.56,A
X,295,0.78,Çc,Çs,150,11,,1992,15,0,,0,"1,610,800","505,248","1,077,235","2,786,096","51,544",1,1,1,1,1,0.205,0.002,425,0.96,"2,069","5,790",2.54,1.218,0.014,72,0.96,"5,790",2.54,A
X,296,0.78,Çc,Çs,150,343,,1982,25,0,,0,"133,758","505,248","1,077,235","2,786,096","1,543,222",1,1,1,1,1,0.205,0.07,14,1.95,"61,947","11,789",0.17,1.218,0.418,2,10.88,"65,776",0.96,C
X,297,0.92,Çc,ÇmÇr,150,601,,2001,6,0,,0,"1,610,800","505,248","1,077,235","2,786,096","2,700,538",1,1,1,1,1,0.205,0.123,8,3.05,"108,403","26,474",0.22,1.218,0.731,1,21.48,"186,445",1.56,B
X,298,0.78,Çc,Çs,150,58,,1982,25,0,,0,0,"505,248","1,077,235","2,786,096","262,677",1,1,1,1,1,0.205,0.012,83,0.96,"10,544","4,446",0.38,1.218,0.071,14,1.95,"9,031",0.78,C
X,299,0.78,Çc,Çs,150,8,,1992,15,0,,0,"1,610,800","505,248","1,077,235","2,786,096","34,903",1,1,1,1,1,0.205,0.002,628,0.96,"1,401","5,774",3.74,1.218,0.009,106,0.96,"5,774",3.74,A
X,300,0.92,Çc,ÇrÇQ,300,45,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","202,613",1,1,1,1,1,0.205,0.009,108,0.96,"8,133","4,439",0.5,1.218,0.055,18,1.63,"7,538",0.84,C
X,301,0.92,Çc,ÇrÇQ,300,69,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","309,202",1,1,1,1,1,0.205,0.014,71,0.96,"12,412","4,542",0.33,1.218,0.084,12,2.19,"10,361",0.76,C
X,302,0.92,Çc,Çs,150,6,,1992,15,0,,0,"1,610,800","505,248","1,077,235","2,786,096","27,922",1,1,1,1,1,0.205,0.001,785,0.96,"1,121","5,767",4.67,1.218,0.008,132,0.96,"5,767",4.67,A
X,303,1.21,Çc,Ç`,150,5,,1966,41,0,,0,"53,133","505,248","1,077,235","2,786,096","21,225",1,1,1,1,1,0.205,0.001,1033,0.96,852,"4,265",4.54,1.218,0.006,174,0.96,"4,265",4.54,A
X,304,1.21,Çc,Ç`,200,41,,1966,41,0,,0,"53,133","505,248","1,077,235","2,786,096","185,535",1,1,1,1,1,0.205,0.008,118,0.96,"7,448","4,423",0.54,1.218,0.05,20,1.52,"7,003",0.85,C
X,305,1.21,Çc,Çj,200,4,,1996,11,0,,0,"53,133","505,248","1,077,235","2,786,096","17,914",1,1,1,1,1,0.205,0.001,1224,0.96,719,"4,262",5.38,1.218,0.005,206,0.96,"4,262",5.38,A
X,306,1.21,Çc,Çj,100,3,,1996,11,0,,0,"53,133","505,248","1,077,235","2,786,096","13,853",1,1,1,1,1,0.205,0.001,1582,0.96,556,"4,258",6.95,1.218,0.004,267,0.96,"4,258",6.95,A
X,307,1.21,Çc,Ç`,150,3,,1966,41,0,,0,"53,133","505,248","1,077,235","2,786,096","14,719",1,1,1,1,1,0.205,0.001,1489,0.96,591,"4,259",6.54,1.218,0.004,251,0.96,"4,259",6.54,A
X,308,0.92,Çc,Çs,200,462,,1992,15,0,,0,"1,610,800","505,248","1,077,235","2,786,096","2,079,242",1,1,1,1,1,0.205,0.095,11,2.35,"83,464","18,938",0.21,1.218,0.563,2,10.88,"87,678",0.95,C
X,309,0.78,Çc,Çj,100,2,,1996,11,0,,0,"1,610,800","505,248","1,077,235","2,786,096","9,092",1,1,1,1,1,0.205,0,2411,0.96,365,"5,749",14.29,1.218,0.002,406,0.96,"5,749",14.29,A
X,310,0.78,Çc,Çs,150,2,,1992,15,0,,0,"1,610,800","505,248","1,077,235","2,786,096","9,733",1,1,1,1,1,0.205,0,2252,0.96,391,"5,750",13.34,1.218,0.003,379,0.96,"5,750",13.34,A
X,311,1.21,Çc,Çs,150,569,,1985,22,0,,0,"133,758","505,248","1,077,235","2,786,096","2,559,238",1,1,1,1,1,0.205,0.117,9,2.77,"102,731","19,561",0.17,1.218,0.693,1,21.48,"151,683",1.34,B
X,312,0.78,Çc,Çs,150,3,,1992,15,0,,0,"1,610,800","505,248","1,077,235","2,786,096","11,305",1,1,1,1,1,0.205,0.001,1939,0.96,454,"5,751",11.49,1.218,0.003,327,0.96,"5,751",11.49,A
X,313,0.78,Çc,Çs,150,14,,1991,16,0,,0,"1,610,800","505,248","1,077,235","2,786,096","61,703",1,1,1,1,1,0.205,0.003,355,0.96,"2,477","5,799",2.12,1.218,0.017,60,0.96,"5,799",2.12,A
X,314,0.78,Çc,Çs,150,65,,1970,37,0,,0,"53,133","505,248","1,077,235","2,786,096","290,202",1,1,1,1,1,0.205,0.013,76,0.96,"11,649","4,523",0.35,1.218,0.079,13,2.06,"9,707",0.76,C
X,315,0.92,Çc,Ç`,150,463,,1966,41,0,,0,"53,133","505,248","1,077,235","2,786,096","2,084,130",1,1,1,1,1,0.205,0.095,11,2.35,"83,660","15,289",0.17,1.218,0.564,2,10.88,"70,784",0.77,C
X,316,1.21,Çc,Ç`,150,232,,1966,41,0,,0,"53,133","505,248","1,077,235","2,786,096","1,044,577",1,1,1,1,1,0.205,0.048,21,1.47,"41,931","8,035",0.17,1.218,0.283,4,5.66,"30,939",0.67,C
X,317,1.21,Çc,Ç`,150,243,,1966,41,0,,0,"53,133","505,248","1,077,235","2,786,096","1,093,149",1,1,1,1,1,0.205,0.05,20,1.52,"43,881","8,383",0.17,1.218,0.296,3,7.4,"40,810",0.84,C
X,318,1.21,Çc,Ç`,150,236,,1966,41,0,,0,"53,133","505,248","1,077,235","2,786,096","1,060,406",1,1,1,1,1,0.205,0.048,21,1.47,"42,566","8,059",0.17,1.218,0.287,3,7.4,"40,568",0.86,C
X,319,1.21,Çc,Ç`,150,44,,1966,41,0,,0,0,"505,248","1,077,235","2,786,096","197,796",1,1,1,1,1,0.205,0.009,111,0.96,"7,940","4,384",0.5,1.218,0.054,19,1.58,"7,215",0.82,C
X,320,0.72,Çc,Çs,150,12,,1996,11,0,,0,0,"505,248","1,077,235","2,786,096","52,672",1,1,1,1,1,0.205,0.002,416,0.96,"2,114","4,244",1.82,1.218,0.014,70,0.96,"4,244",1.82,A
X,321,0.72,Çc,Ç`,150,52,,1966,41,0,,0,0,"505,248","1,077,235","2,786,096","232,920",1,1,1,1,1,0.205,0.011,94,0.96,"9,350","4,417",0.43,1.218,0.063,16,1.76,"8,099",0.79,C
X,322,0.72,Çc,Çs,100,42,,1991,16,0,,0,"53,133","505,248","1,077,235","2,786,096","188,606",1,1,1,1,1,0.205,0.009,116,0.96,"7,571","4,426",0.53,1.218,0.051,20,1.52,"7,008",0.84,C
X,323,0.92,Çc,Çj,75,4,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","16,253",1,1,1,1,1,0.205,0.001,1349,0.96,652,"4,260",5.93,1.218,0.004,227,0.96,"4,260",5.93,A
X,324,0.92,Çc,Çj,75,8,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","35,118",1,1,1,1,1,0.205,0.002,624,0.96,"1,410","4,279",2.75,1.218,0.01,105,0.96,"4,279",2.75,A
X,325,0.78,Çc,Ç`,75,8,,1990,17,0,,0,0,"505,248","1,077,235","2,786,096","34,971",1,1,1,1,1,0.205,0.002,627,0.96,"1,404","4,227",2.73,1.218,0.009,106,0.96,"4,227",2.73,A
X,326,0.78,Çc,Çj,75,5,,2001,6,0,,0,"133,758","505,248","1,077,235","2,786,096","23,620",1,1,1,1,1,0.205,0.001,928,0.96,948,"4,345",4.16,1.218,0.006,156,0.96,"4,345",4.16,A
X,327,0.78,Çc,Ç`,75,3,,1990,17,0,,0,"53,133","505,248","1,077,235","2,786,096","14,564",1,1,1,1,1,0.205,0.001,1505,0.96,585,"4,259",6.61,1.218,0.004,254,0.96,"4,259",6.61,A
X,328,0.78,Çc,Çj,75,8,,2001,6,0,,0,"53,133","505,248","1,077,235","2,786,096","34,308",1,1,1,1,1,0.205,0.002,639,0.96,"1,377","4,278",2.82,1.218,0.009,108,0.96,"4,278",2.82,A
X,329,0.78,Çc,Ç`,100,6,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","28,966",1,1,1,1,1,0.205,0.001,757,0.96,"1,163","4,273",3.33,1.218,0.008,127,0.96,"4,273",3.33,A
X,330,0.78,Çc,Ç`,100,11,,1982,25,0,,0,0,"505,248","1,077,235","2,786,096","51,063",1,1,1,1,1,0.205,0.002,429,0.96,"2,050","4,243",1.88,1.218,0.014,72,0.96,"4,243",1.88,A
X,331,0.78,Çc,Ç`,100,5,,1977,30,0,,0,0,"505,248","1,077,235","2,786,096","21,259",1,1,1,1,1,0.205,0.001,1031,0.96,853,"4,214",4.48,1.218,0.006,174,0.96,"4,214",4.48,A
X,332,0.78,Çc,Ç`,100,3,,1978,29,0,,0,"536,574","505,248","1,077,235","2,786,096","13,970",1,1,1,1,1,0.205,0.001,1569,0.96,561,"4,722",7.64,1.218,0.004,264,0.96,"4,722",7.64,A
X,333,0.72,Çc,Ç`,75,9,,1966,41,0,,0,"53,133","505,248","1,077,235","2,786,096","40,935",1,1,1,1,1,0.205,0.002,535,0.96,"1,643","4,284",2.37,1.218,0.011,90,0.96,"4,284",2.37,A
X,334,0.72,Çc,Ç`,75,5,,1985,22,0,,0,"53,133","505,248","1,077,235","2,786,096","20,352",1,1,1,1,1,0.205,0.001,1077,0.96,817,"4,264",4.74,1.218,0.006,181,0.96,"4,264",4.74,A
X,335,0.72,Çc,Çj,75,3,,1996,11,0,,0,0,"505,248","1,077,235","2,786,096","15,716",1,1,1,1,1,0.205,0.001,1395,0.96,631,"4,209",6.05,1.218,0.004,235,0.96,"4,209",6.05,A
X,336,0.72,Çc,Çj,75,3,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","14,101",1,1,1,1,1,0.205,0.001,1555,0.96,566,"4,258",6.83,1.218,0.004,262,0.96,"4,258",6.83,A
X,337,0.72,Çc,Çs,75,3,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","14,825",1,1,1,1,1,0.205,0.001,1479,0.96,595,"4,259",6.5,1.218,0.004,249,0.96,"4,259",6.5,A
X,338,0.72,Çc,Çj,75,3,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","14,065",1,1,1,1,1,0.205,0.001,1559,0.96,565,"4,258",6.84,1.218,0.004,263,0.96,"4,258",6.84,A
X,339,0.78,Çc,Çs,150,53,,1978,29,0,,0,"536,574","505,248","1,077,235","2,786,096","240,316",1,1,1,1,1,0.205,0.011,91,0.96,"9,647","4,940",0.46,1.218,0.065,15,1.85,"9,519",0.9,C
X,340,0.92,Çc,Çj,200,1,,2002,5,0,,0,"53,133","505,248","1,077,235","2,786,096","6,187",1,1,1,1,1,0.205,0,3543,0.96,248,"4,251",15.55,1.218,0.002,597,0.96,"4,251",15.55,A
X,341,0.78,Çc,Çj,75,5,,2001,6,0,,0,"133,758","505,248","1,077,235","2,786,096","22,811",1,1,1,1,1,0.205,0.001,961,0.96,916,"4,344",4.3,1.218,0.006,162,0.96,"4,344",4.3,A
X,342,0.92,Çc,Çj,300,4,,2001,6,0,,0,"53,133","505,248","1,077,235","2,786,096","16,064",1,1,1,1,1,0.205,0.001,1365,0.96,645,"4,260",5.99,1.218,0.004,230,0.96,"4,260",5.99,A
X,343,0.78,Çc,ÇmÇr,100,7,,2001,6,0,,0,"53,133","505,248","1,077,235","2,786,096","32,553",1,1,1,1,1,0.205,0.001,673,0.96,"1,307","4,276",2.97,1.218,0.009,113,0.96,"4,276",2.97,A
X,344,0.78,Çc,Çj,75,2,,2001,6,0,,0,"1,610,800","505,248","1,077,235","2,786,096","9,108",1,1,1,1,1,0.205,0,2407,0.96,366,"5,749",14.25,1.218,0.002,405,0.96,"5,749",14.25,A
X,345,0.92,Çc,Çs,200,2,,1992,15,0,,0,"53,133","505,248","1,077,235","2,786,096","7,618",1,1,1,1,1,0.205,0,2877,0.96,306,"4,252",12.61,1.218,0.002,485,0.96,"4,252",12.61,A
X,346,1.11,Çc,Çj,300,7,,1991,16,0,,0,"1,610,800","505,248","1,077,235","2,786,096","32,101",1,1,1,1,1,0.205,0.001,683,0.96,"1,289","5,771",4.06,1.218,0.009,115,0.96,"5,771",4.06,A
X,347,1.11,Çc,Çs,200,13,,1991,16,0,,0,"1,610,800","505,248","1,077,235","2,786,096","57,788",1,1,1,1,1,0.205,0.003,379,0.96,"2,320","5,796",2.27,1.218,0.016,64,0.96,"5,796",2.27,A
X,348,1.11,Çc,Çj,300,1,,1991,16,0,,0,"1,610,800","505,248","1,077,235","2,786,096","3,813",1,1,1,1,1,0.205,0,5748,0.96,153,"5,744",34.07,1.218,0.001,968,0.96,"5,744",34.07,A
X,349,1.11,Çc,Çj,300,1,,1991,16,0,,0,"1,610,800","505,248","1,077,235","2,786,096","4,263",1,1,1,1,1,0.205,0,5142,0.96,171,"5,744",30.48,1.218,0.001,866,0.96,"5,744",30.48,A
X,350,0.88,Çc,Çs,100,69,,1993,14,0,,0,"53,133","505,248","1,077,235","2,786,096","312,506",1,1,1,1,1,0.205,0.014,70,0.96,"12,544","4,545",0.33,1.218,0.085,12,2.19,"10,368",0.75,C
X,351,0.88,Çc,Çs,100,5,,1991,16,0,,0,"1,610,800","505,248","1,077,235","2,786,096","20,341",1,1,1,1,1,0.205,0.001,1078,0.96,817,"5,760",6.4,1.218,0.006,182,0.96,"5,760",6.4,A
X,352,0.88,Çc,Çs,150,17,,1988,19,0,,0,"1,610,800","505,248","1,077,235","2,786,096","75,184",1,1,1,1,1,0.205,0.003,292,0.96,"3,018","5,812",1.75,1.218,0.02,49,0.96,"5,812",1.75,A
X,353,0.88,Çc,ÇmÇr,100,3,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","13,908",1,1,1,1,1,0.205,0.001,1576,0.96,558,"4,258",6.92,1.218,0.004,265,0.96,"4,258",6.92,A
X,354,0.88,Çc,ÇmÇr,100,2,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","10,827",1,1,1,1,1,0.205,0,2025,0.96,435,"4,255",8.88,1.218,0.003,341,0.96,"4,255",8.88,A
X,355,0.88,Çc,Ç`,100,416,,1968,39,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,871,044",1,1,1,1,1,0.205,0.085,12,2.19,"75,106","17,192",0.21,1.218,0.507,2,10.88,"85,413",1.03,B
X,356,0.88,Çc,ÇmÇr,100,12,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","53,003",1,1,1,1,1,0.205,0.002,414,0.96,"2,128","4,296",1.83,1.218,0.014,70,0.96,"4,296",1.83,A
X,357,0.88,Çc,Çs,100,137,,1990,17,0,,0,"1,610,800","505,248","1,077,235","2,786,096","617,551",1,1,1,1,1,0.205,0.028,35,1.12,"24,789","7,389",0.27,1.218,0.167,6,3.92,"25,860",0.95,C
X,358,0.88,Çc,Çs,150,75,,1975,32,0,,0,"53,133","505,248","1,077,235","2,786,096","339,420",1,1,1,1,1,0.205,0.015,65,0.96,"13,625","4,571",0.3,1.218,0.092,11,2.35,"11,189",0.75,C
X,359,0.88,Çc,Çs,150,11,,1981,26,0,,0,"53,133","505,248","1,077,235","2,786,096","49,089",1,1,1,1,1,0.205,0.002,447,0.96,"1,971","4,292",1.98,1.218,0.013,75,0.96,"4,292",1.98,A
X,360,0.88,Çc,Çs,150,78,,1981,26,0,,0,"53,133","505,248","1,077,235","2,786,096","349,791",1,1,1,1,1,0.205,0.016,63,0.96,"14,041","4,581",0.3,1.218,0.095,11,2.35,"11,213",0.72,C
X,361,0.85,Çc,Çs,150,10,,1981,26,0,,0,"133,758","505,248","1,077,235","2,786,096","43,669",1,1,1,1,1,0.205,0.002,502,0.96,"1,753","4,364",2.26,1.218,0.012,85,0.96,"4,364",2.26,A
X,362,1.05,Çc,Çs,150,547,,1991,16,0,,0,"1,610,800","505,248","1,077,235","2,786,096","2,458,996",1,1,1,1,1,0.205,0.112,9,2.77,"98,708","23,374",0.21,1.218,0.666,2,10.88,"91,810",0.84,C
X,363,0.88,Çc,Çs,100,4,,1991,16,0,,0,"1,610,800","505,248","1,077,235","2,786,096","18,562",1,1,1,1,1,0.205,0.001,1181,0.96,745,"5,758",7.01,1.218,0.005,199,0.96,"5,758",7.01,A
X,364,1.11,Çc,Çs,150,231,,1991,16,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,038,803",1,1,1,1,1,0.205,0.047,21,1.47,"41,699","10,317",0.22,1.218,0.281,4,5.66,"39,723",0.86,C
X,365,1.11,Çc,Çj,300,21,,1991,16,0,,0,"1,610,800","505,248","1,077,235","2,786,096","92,701",1,1,1,1,1,0.205,0.004,236,0.96,"3,721","5,829",1.42,1.218,0.025,40,1.05,"6,376",1.55,A
X,366,0.78,Çc,Çs,150,453,,1991,16,0,,0,"1,610,800","505,248","1,077,235","2,786,096","2,036,889",1,1,1,1,1,0.205,0.093,11,2.35,"81,764","18,838",0.21,1.218,0.552,2,10.88,"87,217",0.97,C
X,367,0.78,Çc,Çs,150,128,,1991,16,0,,0,"1,610,800","505,248","1,077,235","2,786,096","577,320",1,1,1,1,1,0.205,0.026,38,1.08,"23,174","7,081",0.28,1.218,0.156,6,3.92,"25,702",1.01,B
X,368,0.92,Çc,Ç`,150,295,,1968,39,0,,0,"133,758","505,248","1,077,235","2,786,096","1,328,068",1,1,1,1,1,0.205,0.061,17,1.69,"53,311","9,853",0.17,1.218,0.36,3,7.4,"43,145",0.73,C
X,369,0.88,Çc,Çs,200,27,,1991,16,0,,0,"1,610,800","505,248","1,077,235","2,786,096","120,744",1,1,1,1,1,0.205,0.006,182,0.96,"4,847","5,856",1.1,1.218,0.033,31,1.19,"7,259",1.36,A
X,370,0.78,Çc,Çs,100,6,,1991,16,0,,0,"536,574","505,248","1,077,235","2,786,096","28,989",1,1,1,1,1,0.205,0.001,756,0.96,"1,164","4,737",3.69,1.218,0.008,127,0.96,"4,737",3.69,A
X,371,0.92,Çc,Çs,150,5,,1974,33,0,,0,"53,133","505,248","1,077,235","2,786,096","21,101",1,1,1,1,1,0.205,0.001,1039,0.96,847,"4,265",4.57,1.218,0.006,175,0.96,"4,265",4.57,A
X,372,0.78,Çc,Çs,100,2,,1982,25,0,,0,"53,133","505,248","1,077,235","2,786,096","7,744",1,1,1,1,1,0.205,0,2830,0.96,311,"4,252",12.41,1.218,0.002,477,0.96,"4,252",12.41,A
X,373,0.78,Çc,Çs,100,4,,1991,16,0,,0,"1,610,800","505,248","1,077,235","2,786,096","17,849",1,1,1,1,1,0.205,0.001,1228,0.96,716,"5,757",7.3,1.218,0.005,207,0.96,"5,757",7.3,A
X,374,0.78,Çc,Çj,150,4,,2001,6,0,,0,"536,574","505,248","1,077,235","2,786,096","16,426",1,1,1,1,1,0.205,0.001,1335,0.96,659,"4,725",6.51,1.218,0.004,225,0.96,"4,725",6.51,A
X,375,0.78,Çc,Çj,100,6,,1996,11,0,,0,0,"505,248","1,077,235","2,786,096","25,115",1,1,1,1,1,0.205,0.001,873,0.96,"1,008","4,218",3.8,1.218,0.007,147,0.96,"4,218",3.8,A
X,376,0.78,Çc,Çs,200,69,,1973,34,0,,0,0,"505,248","1,077,235","2,786,096","312,164",1,1,1,1,1,0.205,0.014,70,0.96,"12,531","4,494",0.33,1.218,0.085,12,2.19,"10,251",0.74,C
X,377,0.92,Çc,Ç`,200,388,,1969,38,0,,0,"53,133","505,248","1,077,235","2,786,096","1,744,535",1,1,1,1,1,0.205,0.08,13,2.06,"70,028","12,702",0.16,1.218,0.472,2,10.88,"67,089",0.87,C
X,378,0.78,Çc,Ç`,150,7,,1969,38,0,,0,"53,133","505,248","1,077,235","2,786,096","31,277",1,1,1,1,1,0.205,0.001,701,0.96,"1,256","4,275",3.09,1.218,0.008,118,0.96,"4,275",3.09,A
X,379,0.92,Çc,Çj,200,5,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","23,761",1,1,1,1,1,0.205,0.001,923,0.96,954,"4,268",4.06,1.218,0.006,155,0.96,"4,268",4.06,A
X,380,0.87,Çc,ÇrÇQ,300,542,,2004,3,0,,0,"133,758","505,248","1,077,235","2,786,096","2,438,687",1,1,1,1,1,0.205,0.111,9,2.77,"97,892","19,227",0.18,1.218,0.66,2,10.88,"75,518",0.7,C
X,381,0.84,Çc,Çj,200,6,,2004,3,0,,0,"133,758","505,248","1,077,235","2,786,096","28,643",1,1,1,1,1,0.205,0.001,765,0.96,"1,150","4,350",3.43,1.218,0.008,129,0.96,"4,350",3.43,A
X,382,0.88,Çc,Çj,75,6,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","26,307",1,1,1,1,1,0.205,0.001,833,0.96,"1,056","4,270",3.67,1.218,0.007,140,0.96,"4,270",3.67,A
X,383,0.88,Çc,Çj,75,5,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","21,350",1,1,1,1,1,0.205,0.001,1027,0.96,857,"4,265",4.52,1.218,0.006,173,0.96,"4,265",4.52,A
X,384,0.88,Çc,Ç`,100,3,,1981,26,0,,0,0,"505,248","1,077,235","2,786,096","12,290",1,1,1,1,1,0.205,0.001,1784,0.96,493,"4,206",7.74,1.218,0.003,300,0.96,"4,206",7.74,A
X,385,0.88,Çc,Çs,75,2,,1995,12,0,,0,"53,133","505,248","1,077,235","2,786,096","9,758",1,1,1,1,1,0.205,0,2246,0.96,392,"4,254",9.85,1.218,0.003,378,0.96,"4,254",9.85,A
X,386,0.88,Çc,Çj,75,2,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","7,361",1,1,1,1,1,0.205,0,2978,0.96,295,"4,252",13.08,1.218,0.002,502,0.96,"4,252",13.08,A
X,387,0.85,Çc,Çs,75,5,,1991,16,0,,0,"53,133","505,248","1,077,235","2,786,096","21,624",1,1,1,1,1,0.205,0.001,1014,0.96,868,"4,266",4.46,1.218,0.006,171,0.96,"4,266",4.46,A
X,388,0.85,Çc,Çs,75,2,,1991,16,0,,0,"1,610,800","505,248","1,077,235","2,786,096","10,362",1,1,1,1,1,0.205,0,2115,0.96,416,"5,750",12.54,1.218,0.003,356,0.96,"5,750",12.54,A
X,389,0.78,Çc,Çs,75,2,,1992,15,0,,0,"1,610,800","505,248","1,077,235","2,786,096","11,061",1,1,1,1,1,0.205,0.001,1982,0.96,444,"5,751",11.75,1.218,0.003,334,0.96,"5,751",11.75,A
X,390,1.11,Çc,Çj,75,6,,2004,3,0,,0,"133,758","505,248","1,077,235","2,786,096","27,636",1,1,1,1,1,0.205,0.001,793,0.96,"1,109","4,349",3.56,1.218,0.007,134,0.96,"4,349",3.56,A
X,391,0.78,Çc,Ç`,100,5,,1975,32,0,,0,"133,758","505,248","1,077,235","2,786,096","22,870",1,1,1,1,1,0.205,0.001,958,0.96,918,"4,344",4.29,1.218,0.006,161,0.96,"4,344",4.29,A
X,392,0.78,Çc,Ç`,100,5,,1981,26,0,,0,"53,133","505,248","1,077,235","2,786,096","21,526",1,1,1,1,1,0.205,0.001,1018,0.96,864,"4,266",4.48,1.218,0.006,172,0.96,"4,266",4.48,A
X,393,0.78,Çc,Ç`,75,3,,1989,18,0,,0,"53,133","505,248","1,077,235","2,786,096","14,106",1,1,1,1,1,0.205,0.001,1554,0.96,566,"4,258",6.83,1.218,0.004,262,0.96,"4,258",6.83,A
X,394,0.92,Çc,Ç`,100,4,,1981,26,0,,0,"53,133","505,248","1,077,235","2,786,096","18,078",1,1,1,1,1,0.205,0.001,1213,0.96,726,"4,262",5.33,1.218,0.005,204,0.96,"4,262",5.33,A
X,395,0.78,Çc,Çj,150,9,,2006,1,0,,0,"536,574","505,248","1,077,235","2,786,096","39,943",1,1,1,1,1,0.205,0.002,549,0.96,"1,603","4,747",2.69,1.218,0.011,92,0.96,"4,747",2.69,A
X,396,0.78,Çc,Çj,150,8,,2006,1,0,,0,"133,758","505,248","1,077,235","2,786,096","36,480",1,1,1,1,1,0.205,0.002,601,0.96,"1,464","4,357",2.7,1.218,0.01,101,0.96,"4,357",2.7,A
X,397,0.92,Çc,Çj,200,7,,2006,1,0,,0,"53,133","505,248","1,077,235","2,786,096","33,541",1,1,1,1,1,0.205,0.002,654,0.96,"1,346","4,277",2.88,1.218,0.009,110,0.96,"4,277",2.88,A
X,398,0.78,Çc,Çj,100,10,,2006,1,0,,0,"536,574","505,248","1,077,235","2,786,096","44,664",1,1,1,1,1,0.205,0.002,491,0.96,"1,793","4,752",2.4,1.218,0.012,83,0.96,"4,752",2.4,A
X,399,0.78,Çc,ÇmÇr,100,74,,2006,1,0,,0,"536,574","505,248","1,077,235","2,786,096","334,531",1,1,1,1,1,0.205,0.015,66,0.96,"13,429","5,030",0.34,1.218,0.091,11,2.35,"12,313",0.83,C
X,400,0.78,Çc,ÇmÇr,100,184,,2006,1,0,,0,"133,758","505,248","1,077,235","2,786,096","825,654",1,1,1,1,1,0.205,0.038,27,1.27,"33,143","6,767",0.19,1.218,0.224,4,5.66,"30,156",0.83,C
X,401,0.92,Çc,ÇmÇr,100,8,,2006,1,0,,0,"133,758","505,248","1,077,235","2,786,096","37,240",1,1,1,1,1,0.205,0.002,589,0.96,"1,495","4,358",2.65,1.218,0.01,99,0.96,"4,358",2.65,A
X,402,0.92,Çc,ÇmÇr,100,99,,2000,7,0,,0,"133,758","505,248","1,077,235","2,786,096","446,767",1,1,1,1,1,0.205,0.02,49,0.96,"17,934","4,751",0.24,1.218,0.121,8,3.05,"15,095",0.76,C
