ward,no.,??Åfl,material,joint,diameter,length(m),leakage year,construction year,??ê›ÅhNêÅh,çXê∂ÅhNÅgx,çXê∂??? ,???ÃçÅˆ?v?èêÅh,Ågπ?H??Åf Åh??Q?zÅiÅÒ~Åj,?s?ØÅg??÷?ÃÅh??Q?zÅiÅÒ~Åj,ÅffêÅcÅh??Q?zÅiÅÒ~Åj,èCÅeUÅh??pÅiÅÒ~Åj,?RêÅcÅeπ?∏(ÅÒ~Åj,?O? ?ÅcêH??ê≥?WêÅh,Åg?? ?ÅcêH??ê≥?WêÅh,?zê›ÅhNÅgx??ê≥?WêÅh,?p????ê≥?WêÅh,???a??ê≥?WêÅh,ÅÒﬂ???Ã???Ã??RL(??Åj,???ÃÅh≠ê∂?\Åe™?ÆRN,RN?Ã?têÅh,?÷ÅÒv?Ã?∑?Z?WêÅh,Åh??pÅiê?ÅÒ~Åj,?÷ÅÒvÅiê?ÅÒ~Åj,Åh??p?÷ÅÒvÅh?,ÅÒﬂ???Ã???Ã??RL(??+1Åj,???ÃÅh≠ê∂?\Åe™?ÆRN',RN'?Ã?têÅh,?÷ÅÒv?Ã?∑?Z?WêÅh(2),?÷ÅÒv(2)Åiê?ÅÒ~Åj,Åh??p?÷ÅÒvÅh?(2),?ÅÒ?Åg?N
A,1330,1.2,?c,?s,100,14,,1983,24,0,,0,"53,133","505,248","1,077,235","2,786,096","61,222",1,1,1,1,1,0.205,0.003,358,0.96,"2,458","4,304",1.59,1.218,0.017,60,0.96,"4,304",1.59,A
A,1331,1.2,?c,?s,100,4,,1988,19,0,,0,"53,133","505,248","1,077,235","2,786,096","16,379",1,1,1,1,1,0.205,0.001,1338,0.96,657,"4,261",5.89,1.218,0.004,225,0.96,"4,261",5.89,A
A,1332,1.2,?c,?s,100,102,,1974,33,0,,0,"53,133","505,248","1,077,235","2,786,096","457,003",1,1,1,1,1,0.205,0.021,48,0.97,"18,345","4,732",0.23,1.218,0.124,8,3.05,"14,880",0.74,C
A,1333,1.2,?c,?s,150,62,,1976,31,0,,0,"2,954,136","505,248","1,077,235","2,786,096","278,931",1,1,1,1,1,0.205,0.013,79,0.96,"11,197","7,298",0.59,1.218,0.076,13,2.06,"15,659",1.27,B
A,1334,1.2,?c,?s,150,160,,1979,28,0,,0,"536,574","505,248","1,077,235","2,786,096","720,959",1,1,1,1,1,0.205,0.033,30,1.21,"28,940","6,808",0.21,1.218,0.195,5,4.61,"25,936",0.81,C
A,1335,1.2,?c,?s,150,8,,1974,33,0,,0,"536,574","505,248","1,077,235","2,786,096","34,254",1,1,1,1,1,0.205,0.002,640,0.96,"1,375","4,742",3.13,1.218,0.009,108,0.96,"4,742",3.13,A
A,1336,1.2,?c,?s,150,3,,1974,33,0,,0,"536,574","505,248","1,077,235","2,786,096","11,593",1,1,1,1,1,0.205,0.001,1891,0.96,465,"4,720",9.21,1.218,0.003,318,0.96,"4,720",9.21,A
A,1337,1.2,?c,?s,100,3,,1980,27,0,,0,"53,133","505,248","1,077,235","2,786,096","14,794",1,1,1,1,1,0.205,0.001,1482,0.96,594,"4,259",6.51,1.218,0.004,250,0.96,"4,259",6.51,A
A,1338,1.2,?c,?s,150,67,,1976,31,0,,0,"133,758","505,248","1,077,235","2,786,096","300,588",1,1,1,1,1,0.205,0.014,73,0.96,"12,066","4,611",0.35,1.218,0.081,12,2.19,"10,518",0.79,C
A,1339,0.9,?c,?s,150,21,,1985,22,0,,0,"53,133","505,248","1,077,235","2,786,096","93,491",1,1,1,1,1,0.205,0.004,234,0.96,"3,753","4,335",1.05,1.218,0.025,39,1.07,"4,831",1.17,A
A,1340,0.9,?c,?s,150,21,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","94,781",1,1,1,1,1,0.205,0.004,231,0.96,"3,805","4,336",1.03,1.218,0.026,39,1.07,"4,833",1.15,A
A,1341,0.9,?c,?`,150,5,,1968,39,0,,0,"53,133","505,248","1,077,235","2,786,096","21,254",1,1,1,1,1,0.205,0.001,1031,0.96,853,"4,265",4.54,1.218,0.006,174,0.96,"4,265",4.54,A
A,1342,0.9,?c,?s,150,21,,1985,22,0,,0,"53,133","505,248","1,077,235","2,786,096","94,794",1,1,1,1,1,0.205,0.004,231,0.96,"3,805","4,336",1.03,1.218,0.026,39,1.07,"4,833",1.15,A
A,1343,0.9,?c,?`,150,39,,1968,39,0,,0,"53,133","505,248","1,077,235","2,786,096","174,862",1,1,1,1,1,0.205,0.008,125,0.96,"7,019","4,413",0.57,1.218,0.047,21,1.47,"6,757",0.87,C
A,1344,0.9,?c,?s,150,45,,1980,27,0,,0,"133,758","505,248","1,077,235","2,786,096","201,100",1,1,1,1,1,0.205,0.009,109,0.96,"8,072","4,515",0.51,1.218,0.054,18,1.63,"7,667",0.86,C
A,1345,0.9,?c,?`,150,4,,1981,26,0,,0,"53,133","505,248","1,077,235","2,786,096","16,664",1,1,1,1,1,0.205,0.001,1315,0.96,669,"4,261",5.78,1.218,0.005,222,0.96,"4,261",5.78,A
A,1346,0.9,?c,?s,100,2,,1980,27,0,,0,"133,758","505,248","1,077,235","2,786,096","6,796",1,1,1,1,1,0.205,0,3225,0.96,273,"4,329",14.39,1.218,0.002,543,0.96,"4,329",14.39,A
A,1347,1.2,?c,?`,75,3,,1976,31,0,,0,"133,758","505,248","1,077,235","2,786,096","13,772",1,1,1,1,1,0.205,0.001,1592,0.96,553,"4,335",7.11,1.218,0.004,268,0.96,"4,335",7.11,A
A,1348,1.2,?c,?`,75,5,,1976,31,0,,0,"53,133","505,248","1,077,235","2,786,096","21,499",1,1,1,1,1,0.205,0.001,1020,0.96,863,"4,265",4.48,1.218,0.006,172,0.96,"4,265",4.48,A
A,1349,0.9,?c,?m?r,150,247,,2006,1,0,,0,"133,758","505,248","1,077,235","2,786,096","1,109,932",1,1,1,1,1,0.205,0.051,20,1.52,"44,554","8,531",0.17,1.218,0.301,3,7.4,"41,531",0.85,C
A,1350,0.9,?c,?j,100,2,,2006,1,0,,0,"53,133","505,248","1,077,235","2,786,096","11,089",1,1,1,1,1,0.205,0.001,1977,0.96,445,"4,255",8.68,1.218,0.003,333,0.96,"4,255",8.68,A
A,1351,0.9,?c,?j,150,4,,2006,1,0,,0,"133,758","505,248","1,077,235","2,786,096","16,655",1,1,1,1,1,0.205,0.001,1316,0.96,669,"4,338",5.88,1.218,0.005,222,0.96,"4,338",5.88,A
A,1352,0.9,?c,?j,150,9,,2006,1,0,,0,"133,758","505,248","1,077,235","2,786,096","40,318",1,1,1,1,1,0.205,0.002,544,0.96,"1,618","4,361",2.45,1.218,0.011,92,0.96,"4,361",2.45,A
A,1353,0.9,?c,?j,75,8,,2006,1,0,,0,"133,758","505,248","1,077,235","2,786,096","36,859",1,1,1,1,1,0.205,0.002,595,0.96,"1,480","4,358",2.67,1.218,0.01,100,0.96,"4,358",2.67,A
A,1354,0.9,?c,?m?r,100,91,,2006,1,0,,0,"133,758","505,248","1,077,235","2,786,096","409,551",1,1,1,1,1,0.205,0.019,54,0.96,"16,440","4,715",0.26,1.218,0.111,9,2.77,"13,606",0.75,C
A,1355,0.9,?c,?j,150,4,,2006,1,0,,0,"53,133","505,248","1,077,235","2,786,096","17,232",1,1,1,1,1,0.205,0.001,1272,0.96,692,"4,261",5.59,1.218,0.005,214,0.96,"4,261",5.59,A
A,1356,1.26,?c,?s,150,453,,1987,20,0,,0,"53,133","505,248","1,077,235","2,786,096","2,037,811",1,1,1,1,1,0.205,0.093,11,2.35,"81,801","15,180",0.17,1.218,0.552,2,10.88,"70,280",0.78,C
A,1357,1.2,?c,?s,150,126,,1981,26,0,,0,"53,133","505,248","1,077,235","2,786,096","567,886",1,1,1,1,1,0.205,0.026,39,1.07,"22,796","5,339",0.21,1.218,0.154,7,3.42,"17,064",0.68,C
A,1358,1.2,?c,?s,150,2,,1976,31,0,,0,"53,133","505,248","1,077,235","2,786,096","11,232",1,1,1,1,1,0.205,0.001,1952,0.96,451,"4,256",8.56,1.218,0.003,329,0.96,"4,256",8.56,A
A,1359,1.2,?c,?s,150,5,,1992,15,0,,0,"53,133","505,248","1,077,235","2,786,096","20,782",1,1,1,1,1,0.205,0.001,1055,0.96,834,"4,265",4.64,1.218,0.006,178,0.96,"4,265",4.64,A
A,1360,1.2,?c,?s,150,9,,1974,33,0,,0,"53,133","505,248","1,077,235","2,786,096","41,495",1,1,1,1,1,0.205,0.002,528,0.96,"1,666","4,285",2.33,1.218,0.011,89,0.96,"4,285",2.33,A
A,1361,0.9,?c,?s,100,4,,1989,18,0,,0,"53,133","505,248","1,077,235","2,786,096","16,965",1,1,1,1,1,0.205,0.001,1292,0.96,681,"4,261",5.68,1.218,0.005,218,0.96,"4,261",5.68,A
A,1362,0.9,?c,?s,150,205,,1979,28,0,,0,"536,574","505,248","1,077,235","2,786,096","921,728",1,1,1,1,1,0.205,0.042,24,1.35,"36,999","7,866",0.19,1.218,0.25,4,5.66,"32,980",0.81,C
A,1363,0.9,?c,?m?r,200,75,,2006,1,0,,0,"53,133","505,248","1,077,235","2,786,096","336,133",1,1,1,1,1,0.205,0.015,65,0.96,"13,493","4,568",0.31,1.218,0.091,11,2.35,"11,181",0.75,C
A,1364,0.9,?c,?j,150,1,,2006,1,0,,0,"53,133","505,248","1,077,235","2,786,096","4,974",1,1,1,1,1,0.205,0,4407,0.96,200,"4,250",19.28,1.218,0.001,742,0.96,"4,250",19.28,A
A,1365,0.9,?c,?s,150,36,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","162,183",1,1,1,1,1,0.205,0.007,135,0.96,"6,510","4,478",0.62,1.218,0.044,23,1.39,"6,484",0.9,C
A,1366,0.9,?c,?`,150,2,,1981,26,0,,0,"53,133","505,248","1,077,235","2,786,096","7,026",1,1,1,1,1,0.205,0,3120,0.96,282,"4,252",13.68,1.218,0.002,525,0.96,"4,252",13.68,A
A,1367,0.9,?c,?s,75,36,,1989,18,0,,0,"133,758","505,248","1,077,235","2,786,096","164,057",1,1,1,1,1,0.205,0.007,134,0.96,"6,585","4,480",0.62,1.218,0.044,23,1.39,"6,486",0.89,C
A,1368,0.9,?c,?s,150,67,,1979,28,0,,0,"536,574","505,248","1,077,235","2,786,096","300,090",1,1,1,1,1,0.205,0.014,73,0.96,"12,046","4,997",0.38,1.218,0.081,12,2.19,"11,399",0.86,C
A,1369,0.69,?c,?s,150,5,,1994,13,0,,0,0,"505,248","1,077,235","2,786,096","22,893",1,1,1,1,1,0.205,0.001,958,0.96,919,"4,216",4.16,1.218,0.006,161,0.96,"4,216",4.16,A
A,1370,0.69,?c,?s,100,3,,1994,13,0,,0,0,"505,248","1,077,235","2,786,096","12,200",1,1,1,1,1,0.205,0.001,1797,0.96,490,"4,206",7.79,1.218,0.003,303,0.96,"4,206",7.79,A
A,1371,0.87,?c,?s,150,92,,1975,32,0,,0,"133,758","505,248","1,077,235","2,786,096","412,573",1,1,1,1,1,0.205,0.019,53,0.96,"16,561","4,718",0.26,1.218,0.112,9,2.77,"13,614",0.75,C
A,1372,0.87,?c,?j,150,7,,2000,7,0,,0,"1,610,800","505,248","1,077,235","2,786,096","31,484",1,1,1,1,1,0.205,0.001,696,0.96,"1,264","5,770",4.14,1.218,0.009,117,0.96,"5,770",4.14,A
A,1373,0.85,?c,?`,200,17,,1966,41,0,,0,"133,758","505,248","1,077,235","2,786,096","78,092",1,1,1,1,1,0.205,0.004,281,0.96,"3,135","4,397",1.27,1.218,0.021,47,0.98,"4,489",1.3,A
A,1374,0.87,?c,?m?r,150,6,,2000,7,0,,0,"133,758","505,248","1,077,235","2,786,096","28,939",1,1,1,1,1,0.205,0.001,757,0.96,"1,162","4,350",3.4,1.218,0.008,128,0.96,"4,350",3.4,A
A,1375,0.87,?c,?j,150,7,,2000,7,0,,0,"133,758","505,248","1,077,235","2,786,096","33,450",1,1,1,1,1,0.205,0.002,655,0.96,"1,343","4,354",2.94,1.218,0.009,110,0.96,"4,354",2.94,A
A,1376,0.85,?c,?s,200,3,,1981,26,0,,0,"133,758","505,248","1,077,235","2,786,096","13,058",1,1,1,1,1,0.205,0.001,1679,0.96,524,"4,335",7.51,1.218,0.004,283,0.96,"4,335",7.51,A
A,1377,0.85,?c,?s,200,2,,1989,18,0,,0,"536,574","505,248","1,077,235","2,786,096","10,501",1,1,1,1,1,0.205,0,2087,0.96,422,"4,719",10.15,1.218,0.003,352,0.96,"4,719",10.15,A
A,1378,0.85,?c,?s,200,7,,1985,22,0,,0,"536,574","505,248","1,077,235","2,786,096","29,253",1,1,1,1,1,0.205,0.001,749,0.96,"1,174","4,737",3.66,1.218,0.008,126,0.96,"4,737",3.66,A
A,1379,0.85,?c,?`,200,49,,1966,41,0,,0,"133,758","505,248","1,077,235","2,786,096","218,828",1,1,1,1,1,0.205,0.01,100,0.96,"8,784","4,532",0.47,1.218,0.059,17,1.69,"7,979",0.82,C
A,1380,0.85,?c,?s,150,4,,1981,26,0,,0,"536,574","505,248","1,077,235","2,786,096","19,701",1,1,1,1,1,0.205,0.001,1113,0.96,791,"4,728",5.42,1.218,0.005,187,0.96,"4,728",5.42,A
A,1381,1.09,?c,?j,150,1,,2001,6,0,,0,0,"505,248","1,077,235","2,786,096","4,906",1,1,1,1,1,0.205,0,4468,0.96,197,"4,199",19.34,1.218,0.001,753,0.96,"4,199",19.34,A
A,1382,0.85,?c,?m?r,150,8,,2001,6,0,,0,"133,758","505,248","1,077,235","2,786,096","36,873",1,1,1,1,1,0.205,0.002,594,0.96,"1,480","4,358",2.67,1.218,0.01,100,0.96,"4,358",2.67,A
A,1383,0.85,?c,?s,150,12,,1989,18,0,,0,"536,574","505,248","1,077,235","2,786,096","53,949",1,1,1,1,1,0.205,0.002,406,0.96,"2,166","4,761",1.99,1.218,0.015,68,0.96,"4,761",1.99,A
A,1384,0.85,?c,?j,150,5,,2000,7,0,,0,"133,758","505,248","1,077,235","2,786,096","21,618",1,1,1,1,1,0.205,0.001,1014,0.96,868,"4,343",4.54,1.218,0.006,171,0.96,"4,343",4.54,A
A,1385,0.87,?c,?s,150,8,,1974,33,0,,0,"133,758","505,248","1,077,235","2,786,096","35,298",1,1,1,1,1,0.205,0.002,621,0.96,"1,417","4,356",2.79,1.218,0.01,105,0.96,"4,356",2.79,A
A,1386,0.87,?c,?m?r,150,9,,2000,7,0,,0,"1,610,800","505,248","1,077,235","2,786,096","41,332",1,1,1,1,1,0.205,0.002,530,0.96,"1,659","5,780",3.16,1.218,0.011,89,0.96,"5,780",3.16,A
A,1387,0.85,?c,?s,200,14,,1993,14,0,,0,"133,758","505,248","1,077,235","2,786,096","62,071",1,1,1,1,1,0.205,0.003,353,0.96,"2,492","4,382",1.6,1.218,0.017,59,0.96,"4,382",1.6,A
A,1388,0.87,?c,?s,200,8,,1985,22,0,,0,"536,574","505,248","1,077,235","2,786,096","34,638",1,1,1,1,1,0.205,0.002,633,0.96,"1,390","4,742",3.1,1.218,0.009,107,0.96,"4,742",3.1,A
A,1389,0.87,?c,?s,150,168,,1985,22,0,,0,"536,574","505,248","1,077,235","2,786,096","756,949",1,1,1,1,1,0.205,0.035,29,1.23,"30,385","6,964",0.21,1.218,0.205,5,4.61,"26,102",0.78,C
A,1390,1.09,?c,?s,150,116,,1985,22,0,,0,"536,574","505,248","1,077,235","2,786,096","519,943",1,1,1,1,1,0.205,0.024,42,1.03,"20,871","5,588",0.24,1.218,0.141,7,3.42,"18,554",0.81,C
A,1391,1.09,?c,?m?r,200,135,,2002,5,0,,0,"2,954,136","505,248","1,077,235","2,786,096","606,218",1,1,1,1,1,0.205,0.028,36,1.11,"24,334","8,801",0.33,1.218,0.164,6,3.92,"31,081",1.16,B
A,1392,1.09,?c,?s,150,1,,1985,22,0,,0,"536,574","505,248","1,077,235","2,786,096","5,707",1,1,1,1,1,0.205,0,3841,0.96,229,"4,714",18.68,1.218,0.002,647,0.96,"4,714",18.68,A
A,1393,0.87,?c,?`,200,5,,1968,39,0,,0,"536,574","505,248","1,077,235","2,786,096","24,602",1,1,1,1,1,0.205,0.001,891,0.96,988,"4,733",4.35,1.218,0.007,150,0.96,"4,733",4.35,A
A,1394,0.87,?c,?s,150,1,,1985,22,0,,0,"133,758","505,248","1,077,235","2,786,096","4,361",1,1,1,1,1,0.205,0,5027,0.96,175,"4,326",22.43,1.218,0.001,847,0.96,"4,326",22.43,A
A,1395,1.09,?c,?m?r,150,9,,2002,5,0,,0,"53,133","505,248","1,077,235","2,786,096","41,181",1,1,1,1,1,0.205,0.002,532,0.96,"1,653","4,284",2.35,1.218,0.011,90,0.96,"4,284",2.35,A
A,1396,1.09,?c,?`,150,111,,1968,39,0,,0,"536,574","505,248","1,077,235","2,786,096","501,222",1,1,1,1,1,0.205,0.023,44,1.01,"20,120","5,460",0.25,1.218,0.136,7,3.42,"18,490",0.83,C
A,1397,1.09,?c,?`,150,117,,1968,39,0,,0,"536,574","505,248","1,077,235","2,786,096","524,328",1,1,1,1,1,0.205,0.024,42,1.03,"21,047","5,592",0.24,1.218,0.142,7,3.42,"18,569",0.8,C
A,1398,1.11,?c,?m?r,150,25,,2002,5,0,,0,"536,574","505,248","1,077,235","2,786,096","111,251",1,1,1,1,1,0.205,0.005,197,0.96,"4,466","4,816",0.98,1.218,0.03,33,1.15,"5,769",1.17,B
A,1399,1.09,?c,?s,150,116,,1973,34,0,,0,"53,133","505,248","1,077,235","2,786,096","520,672",1,1,1,1,1,0.205,0.024,42,1.03,"20,901","5,091",0.22,1.218,0.141,7,3.42,"16,903",0.73,C
A,1400,1.09,?c,?s,150,375,,1978,29,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,687,625",1,1,1,1,1,0.205,0.077,13,2.06,"67,744","18,561",0.25,1.218,0.457,2,10.88,"98,033",1.31,B
A,1401,1.09,?c,?`,200,3,,1972,35,0,,0,"2,954,136","505,248","1,077,235","2,786,096","14,608",1,1,1,1,1,0.205,0.001,1501,0.96,586,"7,044",10.91,1.218,0.004,253,0.96,"7,044",10.91,A
A,1402,1.09,?c,?`,200,6,,1972,35,0,,0,"2,954,136","505,248","1,077,235","2,786,096","24,869",1,1,1,1,1,0.205,0.001,881,0.96,998,"7,054",6.41,1.218,0.007,148,0.96,"7,054",6.41,A
A,1403,1.09,?c,?`,200,5,,1972,35,0,,0,"2,954,136","505,248","1,077,235","2,786,096","22,949",1,1,1,1,1,0.205,0.001,955,0.96,921,"7,052",6.95,1.218,0.006,161,0.96,"7,052",6.95,A
A,1404,1.04,?c,?`,300,342,,1972,35,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,537,893",1,1,1,1,1,0.205,0.07,14,1.95,"61,733","17,278",0.25,1.218,0.417,2,10.88,"96,403",1.42,B
A,1405,0.96,?c,?`,200,6,,1972,35,0,,0,"2,954,136","505,248","1,077,235","2,786,096","26,793",1,1,1,1,1,0.205,0.001,818,0.96,"1,075","7,056",5.96,1.218,0.007,138,0.96,"7,056",5.96,A
A,1406,0.96,?c,?`,150,49,,1968,39,0,,0,"536,574","505,248","1,077,235","2,786,096","222,051",1,1,1,1,1,0.205,0.01,99,0.96,"8,913","4,922",0.5,1.218,0.06,17,1.69,"8,665",0.88,C
A,1407,1.11,?c,?m?r,150,23,,2004,3,0,,0,0,"505,248","1,077,235","2,786,096","102,436",1,1,1,1,1,0.205,0.005,214,0.96,"4,112","4,292",0.95,1.218,0.028,36,1.11,"4,963",1.1,B
A,1408,1.11,?c,?m?r,150,102,,2002,5,0,,0,"536,574","505,248","1,077,235","2,786,096","457,795",1,1,1,1,1,0.205,0.021,48,0.97,"18,377","5,202",0.26,1.218,0.124,8,3.05,"16,357",0.81,C
A,1409,0.96,?c,?`,200,5,,1972,35,0,,0,"2,954,136","505,248","1,077,235","2,786,096","20,237",1,1,1,1,1,0.205,0.001,1083,0.96,812,"7,049",7.88,1.218,0.005,182,0.96,"7,049",7.88,A
A,1410,0.96,?c,?`,300,225,,1980,27,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,012,652",1,1,1,1,1,0.205,0.046,22,1.43,"40,649","11,920",0.27,1.218,0.274,4,5.66,"47,178",1.05,B
A,1411,0.96,?c,?s,200,3,,1980,27,0,,0,"2,954,136","505,248","1,077,235","2,786,096","11,728",1,1,1,1,1,0.205,0.001,1869,0.96,471,"7,041",13.57,1.218,0.003,315,0.96,"7,041",13.57,A
A,1412,0.96,?c,?s,200,40,,1971,36,0,,0,"536,574","505,248","1,077,235","2,786,096","179,837",1,1,1,1,1,0.205,0.008,122,0.96,"7,219","4,882",0.61,1.218,0.049,21,1.47,"7,475",0.94,C
A,1413,0.96,?c,?s,150,155,,1980,27,0,,0,"2,954,136","505,248","1,077,235","2,786,096","697,102",1,1,1,1,1,0.205,0.032,31,1.19,"27,983","9,544",0.31,1.218,0.189,5,4.61,"36,971",1.2,B
A,1414,1.11,?c,?s,150,4,,1981,26,0,,0,"536,574","505,248","1,077,235","2,786,096","19,354",1,1,1,1,1,0.205,0.001,1133,0.96,777,"4,728",5.52,1.218,0.005,191,0.96,"4,728",5.52,A
A,1415,1.11,?c,?s,150,4,,1981,26,0,,0,"536,574","505,248","1,077,235","2,786,096","19,854",1,1,1,1,1,0.205,0.001,1104,0.96,797,"4,728",5.38,1.218,0.005,186,0.96,"4,728",5.38,A
A,1416,1.11,?c,?m?r,100,1,,2004,3,0,,0,"1,610,800","505,248","1,077,235","2,786,096","6,264",1,1,1,1,1,0.205,0,3499,0.96,251,"5,746",20.77,1.218,0.002,589,0.96,"5,746",20.77,A
A,1417,0.96,?c,?s,150,9,,1980,27,0,,0,"2,954,136","505,248","1,077,235","2,786,096","42,467",1,1,1,1,1,0.205,0.002,516,0.96,"1,705","7,071",3.76,1.218,0.012,87,0.96,"7,071",3.76,A
A,1418,0.87,?c,?m?r,200,372,,2000,7,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,673,307",1,1,1,1,1,0.205,0.076,13,2.06,"67,169","18,532",0.25,1.218,0.453,2,10.88,"97,877",1.32,B
A,1419,0.85,?c,?`,150,1,,1981,26,0,,0,"536,574","505,248","1,077,235","2,786,096","4,947",1,1,1,1,1,0.205,0,4431,0.96,199,"4,714",21.5,1.218,0.001,746,0.96,"4,714",21.5,A
A,1420,0.96,?c,?`,300,1,,1972,35,0,,0,"2,954,136","505,248","1,077,235","2,786,096","5,853",1,1,1,1,1,0.205,0,3745,0.96,235,"7,035",27.17,1.218,0.002,631,0.96,"7,035",27.17,A
A,1421,0.96,?c,?j,300,3,,1996,11,0,,0,"2,954,136","505,248","1,077,235","2,786,096","12,855",1,1,1,1,1,0.205,0.001,1705,0.96,516,"7,042",12.38,1.218,0.003,287,0.96,"7,042",12.38,A
A,1422,0.96,?c,?j,100,3,,1996,11,0,,0,"2,954,136","505,248","1,077,235","2,786,096","12,620",1,1,1,1,1,0.205,0.001,1737,0.96,507,"7,042",12.6,1.218,0.003,293,0.96,"7,042",12.6,A
A,1423,1.11,?c,?m?r,150,229,,1997,10,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,031,792",1,1,1,1,1,0.205,0.047,21,1.47,"41,418","12,281",0.27,1.218,0.279,4,5.66,"47,287",1.04,B
A,1424,0.87,?c,?j,200,2,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","10,370",1,1,1,1,1,0.205,0,2114,0.96,416,"4,332",9.45,1.218,0.003,356,0.96,"4,332",9.45,A
A,1425,0.87,?c,?j,100,7,,1997,10,0,,0,"536,574","505,248","1,077,235","2,786,096","29,376",1,1,1,1,1,0.205,0.001,746,0.96,"1,179","4,737",3.65,1.218,0.008,126,0.96,"4,737",3.65,A
A,1426,0.87,?c,?`,200,10,,1966,41,0,,0,"536,574","505,248","1,077,235","2,786,096","42,948",1,1,1,1,1,0.205,0.002,510,0.96,"1,724","4,750",2.5,1.218,0.012,86,0.96,"4,750",2.5,A
A,1427,1.11,?c,?s,150,112,,1978,29,0,,0,"536,574","505,248","1,077,235","2,786,096","505,881",1,1,1,1,1,0.205,0.023,43,1.02,"20,307","5,519",0.25,1.218,0.137,7,3.42,"18,506",0.83,C
A,1428,0.87,?c,?`,150,97,,1968,39,0,,0,"133,758","505,248","1,077,235","2,786,096","438,328",1,1,1,1,1,0.205,0.02,50,0.96,"17,595","4,743",0.24,1.218,0.119,8,3.05,"15,069",0.78,C
A,1429,0.87,?c,?j,150,30,,2002,5,0,,0,"133,758","505,248","1,077,235","2,786,096","135,290",1,1,1,1,1,0.205,0.006,162,0.96,"5,431","4,452",0.74,1.218,0.037,27,1.27,"5,890",0.98,C
A,1430,1.11,?c,?j,150,5,,2004,3,0,,0,"536,574","505,248","1,077,235","2,786,096","22,519",1,1,1,1,1,0.205,0.001,973,0.96,904,"4,731",4.75,1.218,0.006,164,0.96,"4,731",4.75,A
A,1431,1.11,?c,?m?r,200,223,,2004,3,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,004,814",1,1,1,1,1,0.205,0.046,22,1.43,"40,335","9,987",0.22,1.218,0.272,4,5.66,"39,531",0.89,C
A,1432,0.87,?c,?m?r,200,66,,2002,5,0,,0,0,"505,248","1,077,235","2,786,096","296,299",1,1,1,1,1,0.205,0.014,74,0.96,"11,894","4,478",0.34,1.218,0.08,12,2.19,"10,216",0.78,C
A,1433,0.87,?c,?`,200,52,,1966,41,0,,0,"133,758","505,248","1,077,235","2,786,096","232,138",1,1,1,1,1,0.205,0.011,94,0.96,"9,318","4,545",0.44,1.218,0.063,16,1.76,"8,333",0.81,C
A,1434,0.85,?c,?m?r,200,276,,2001,6,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,239,931",1,1,1,1,1,0.205,0.057,18,1.63,"49,773","13,957",0.25,1.218,0.336,3,7.4,"63,364",1.16,B
A,1435,0.96,?c,?`,300,225,,1972,35,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,013,305",1,1,1,1,1,0.205,0.046,22,1.43,"40,675","11,921",0.27,1.218,0.274,4,5.66,"47,182",1.05,B
A,1436,0.85,?c,?m?r,200,47,,2001,6,0,,0,"2,954,136","505,248","1,077,235","2,786,096","211,485",1,1,1,1,1,0.205,0.01,104,0.96,"8,489","7,233",0.77,1.218,0.057,17,1.69,"12,733",1.36,B
A,1437,1.11,?c,?m?r,150,7,,2004,3,0,,0,"1,610,800","505,248","1,077,235","2,786,096","31,655",1,1,1,1,1,0.205,0.001,692,0.96,"1,271","5,771",4.12,1.218,0.009,117,0.96,"5,771",4.12,A
A,1438,1.11,?c,?m?r,150,7,,2004,3,0,,0,"1,610,800","505,248","1,077,235","2,786,096","33,225",1,1,1,1,1,0.205,0.002,660,0.96,"1,334","5,772",3.93,1.218,0.009,111,0.96,"5,772",3.93,A
A,1439,0.87,?c,?m?r,200,61,,2002,5,0,,0,0,"505,248","1,077,235","2,786,096","272,791",1,1,1,1,1,0.205,0.012,80,0.96,"10,950","4,456",0.37,1.218,0.074,14,1.95,"9,051",0.75,C
A,1440,0.91,?c,?`,200,3,,1975,32,0,,0,"2,954,136","505,248","1,077,235","2,786,096","11,244",1,1,1,1,1,0.205,0.001,1950,0.96,451,"7,041",14.17,1.218,0.003,328,0.96,"7,041",14.17,A
A,1441,0.91,?c,?`,200,9,,1966,41,0,,0,"2,954,136","505,248","1,077,235","2,786,096","42,697",1,1,1,1,1,0.205,0.002,513,0.96,"1,714","7,071",3.74,1.218,0.012,86,0.96,"7,071",3.74,A
A,1442,0.91,?c,?`,200,7,,1966,41,0,,0,"2,954,136","505,248","1,077,235","2,786,096","32,575",1,1,1,1,1,0.205,0.001,673,0.96,"1,308","7,061",4.9,1.218,0.009,113,0.96,"7,061",4.9,A
